# Binning: 200 channels
# Deadtime Correction: on
Channel	m/z	Intensity
100	0.000277	0
300	0.000516	120
500	0.000828	3
700	0.001214	0
900	0.001674	1
1100	0.002207	0
1300	0.002814	2
1500	0.003494	6
1700	0.004248	5
1900	0.005076	1
2100	0.005977	0
2300	0.006952	1
2500	0.008001	0
2700	0.009123	0
2900	0.010319	0
3100	0.011589	0
3300	0.012932	0
3500	0.014349	0
3700	0.015839	0
3900	0.017403	0
4100	0.019041	0
4300	0.020752	0
4500	0.022537	0
4700	0.024395	0
4900	0.026327	0
5100	0.028333	0
5300	0.030413	0
5500	0.032566	0
5700	0.034792	0
5900	0.037093	0
6100	0.039467	0
6300	0.041914	0
6500	0.044435	0
6700	0.047030	0
6900	0.049699	0
7100	0.052441	0
7300	0.055256	0
7500	0.058146	0
7700	0.061109	0
7900	0.064145	0
8100	0.067256	0
8300	0.070439	0
8500	0.073697	0
8700	0.077028	0
8900	0.080433	0
9100	0.083911	0
9300	0.087463	0
9500	0.091089	0
9700	0.094788	0
9900	0.098561	0
10100	0.102407	0
10300	0.106327	0
10500	0.110321	1
10700	0.114388	0
10900	0.118529	0
11100	0.122744	0
11300	0.127032	0
11500	0.131394	0
11700	0.135830	0
11900	0.140339	0
12100	0.144922	0
12300	0.149578	1
12500	0.154308	1
12700	0.159112	0
12900	0.163989	0
13100	0.168940	0
13300	0.173964	0
13500	0.179063	0
13700	0.184234	0
13900	0.189480	0
14100	0.194799	0
14300	0.200191	0
14500	0.205658	0
14700	0.211198	0
14900	0.216811	0
15100	0.222498	0
15300	0.228259	0
15500	0.234094	0
15700	0.240002	0
15900	0.245984	0
16100	0.252039	0
16300	0.258168	0
16500	0.264370	0
16700	0.270647	0
16900	0.276996	0
17100	0.283420	0
17300	0.289917	0
17500	0.296488	0
17700	0.303132	0
17900	0.309850	0
18100	0.316642	0
18300	0.323507	0
18500	0.330446	0
18700	0.337458	0
18900	0.344544	0
19100	0.351704	0
19300	0.358937	0
19500	0.366244	0
19700	0.373625	0
19900	0.381079	0
20100	0.388607	0
20300	0.396209	0
20500	0.403884	0
20700	0.411633	0
20900	0.419455	0
21100	0.427351	0
21300	0.435321	0
21500	0.443364	0
21700	0.451481	0
21900	0.459671	0
22100	0.467936	0
22300	0.476273	0
22500	0.484685	0
22700	0.493170	0
22900	0.501729	0
23100	0.510361	0
23300	0.519067	0
23500	0.527846	0
23700	0.536700	0
23900	0.545626	0
24100	0.554627	0
24300	0.563701	0
24500	0.572849	0
24700	0.582070	0
24900	0.591365	0
25100	0.600733	0
25300	0.610176	0
25500	0.619692	0
25700	0.629281	0
25900	0.638944	0
26100	0.648681	0
26300	0.658491	0
26500	0.668375	0
26700	0.678333	0
26900	0.688364	0
27100	0.698469	0
27300	0.708647	0
27500	0.718899	0
27700	0.729225	0
27900	0.739625	0
28100	0.750098	0
28300	0.760644	0
28500	0.771264	0
28700	0.781958	0
28900	0.792726	0
29100	0.803567	0
29300	0.814482	0
29500	0.825470	0
29700	0.836532	0
29900	0.847668	0
30100	0.858877	0
30300	0.870160	0
30500	0.881517	0
30700	0.892947	0
30900	0.904451	0
31100	0.916028	0
31300	0.927679	0
31500	0.939404	3
31700	0.951202	2
31900	0.963074	16
32100	0.975019	20
32300	0.987039	23
32500	0.999131	100
32700	1.011298	544073
32900	1.023538	127
33100	1.035852	33
33300	1.048239	22
33500	1.060700	13
33700	1.073235	6
33900	1.085843	9
34100	1.098525	5
34300	1.111280	6
34500	1.124109	2
34700	1.137012	1
34900	1.149988	4
35100	1.163038	1
35300	1.176162	1
35500	1.189359	1
