# Binning: 200 channels
# Deadtime Correction: on
Channel	m/z	Intensity
100	0.000246	0
300	0.000474	21
500	0.000775	0
700	0.001150	0
900	0.001599	0
1100	0.002121	0
1300	0.002717	6
1500	0.003387	8
1700	0.004130	2
1900	0.004947	1
2100	0.005838	0
2300	0.006803	2
2500	0.007841	1
2700	0.008953	0
2900	0.010139	0
3100	0.011398	0
3300	0.012731	0
3500	0.014138	0
3700	0.015618	0
3900	0.017173	0
4100	0.018801	0
4300	0.020502	0
4500	0.022278	0
4700	0.024127	0
4900	0.026049	0
5100	0.028046	0
5300	0.030116	0
5500	0.032260	0
5700	0.034478	0
5900	0.036769	2
6100	0.039134	0
6300	0.041573	0
6500	0.044085	0
6700	0.046671	0
6900	0.049331	0
7100	0.052065	0
7300	0.054872	0
7500	0.057753	1
7700	0.060708	0
7900	0.063736	0
8100	0.066839	0
8300	0.070014	0
8500	0.073264	0
8700	0.076587	0
8900	0.079984	0
9100	0.083455	0
9300	0.086999	0
9500	0.090617	0
9700	0.094309	1
9900	0.098075	0
10100	0.101914	0
10300	0.105827	0
10500	0.109814	0
10700	0.113874	0
10900	0.118008	0
11100	0.122216	0
11300	0.126497	0
11500	0.130853	0
11700	0.135281	0
11900	0.139784	1
12100	0.144360	0
12300	0.149010	0
12500	0.153734	0
12700	0.158532	0
12900	0.163403	0
13100	0.168348	2
13300	0.173366	0
13500	0.178459	0
13700	0.183625	1
13900	0.188864	0
14100	0.194178	0
14300	0.199565	0
14500	0.205026	0
14700	0.210560	0
14900	0.216169	0
15100	0.221851	0
15300	0.227606	0
15500	0.233436	0
15700	0.239339	0
15900	0.245316	0
16100	0.251366	0
16300	0.257490	0
16500	0.263688	0
16700	0.269960	0
16900	0.276305	0
17100	0.282724	0
17300	0.289217	0
17500	0.295784	0
17700	0.302424	0
17900	0.309138	0
18100	0.315925	0
18300	0.322787	0
18500	0.329722	0
18700	0.336730	1
18900	0.343813	0
19100	0.350969	0
19300	0.358199	0
19500	0.365503	0
19700	0.372880	0
19900	0.380331	0
20100	0.387856	0
20300	0.395454	0
20500	0.403126	0
20700	0.410872	0
20900	0.418692	0
21100	0.426585	0
21300	0.434552	0
21500	0.442592	0
21700	0.450707	0
21900	0.458895	0
22100	0.467157	0
22300	0.475492	1
22500	0.483901	0
22700	0.492384	0
22900	0.500941	0
23100	0.509571	0
23300	0.518276	0
23500	0.527053	0
23700	0.535905	0
23900	0.544830	0
24100	0.553829	0
24300	0.562902	0
24500	0.572048	0
24700	0.581268	0
24900	0.590562	0
25100	0.599929	0
25300	0.609370	0
25500	0.618885	0
25700	0.628474	0
25900	0.638136	1
26100	0.647872	0
26300	0.657682	0
26500	0.667565	0
26700	0.677522	0
26900	0.687553	0
27100	0.697658	0
27300	0.707836	0
27500	0.718088	0
27700	0.728414	0
27900	0.738813	0
28100	0.749286	0
28300	0.759833	0
28500	0.770453	0
28700	0.781148	0
28900	0.791916	0
29100	0.802757	0
29300	0.813673	0
29500	0.824662	0
29700	0.835724	0
29900	0.846861	0
30100	0.858071	0
30300	0.869355	1
30500	0.880713	0
30700	0.892144	0
30900	0.903649	0
31100	0.915228	0
31300	0.926880	0
31500	0.938606	0
31700	0.950406	0
31900	0.962280	0
32100	0.974227	2
32300	0.986248	24
32500	0.998343	15
32700	1.010511	207375
32900	1.022753	42
33100	1.035069	15
33300	1.047459	8
33500	1.059922	8
33700	1.072459	6
33900	1.085070	2
34100	1.097754	1
34300	1.110512	0
34500	1.123344	1
34700	1.136249	1
34900	1.149229	0
35100	1.162282	1
35300	1.175408	0
35500	1.188609	0
35700	1.201883	0
35900	1.215230	0
36100	1.228652	0
36300	1.242147	0
36500	1.255716	0
36700	1.269359	0
36900	1.283075	0
37100	1.296865	1
37300	1.310729	0
37500	1.324666	0
37700	1.338677	0
37900	1.352762	0
38100	1.366921	0
38300	1.381153	1
38500	1.395459	1
38700	1.409839	0
38900	1.424292	0
39100	1.438819	0
39300	1.453420	0
39500	1.468095	0
39700	1.482843	0
39900	1.497665	0
40100	1.512561	0
40300	1.527530	0
40500	1.542573	0
40700	1.557690	0
40900	1.572880	0
41100	1.588145	0
41300	1.603483	0
41500	1.618894	0
41700	1.634380	0
41900	1.649939	0
42100	1.665571	0
42300	1.681278	0
42500	1.697058	0
42700	1.712912	0
42900	1.728840	0
43100	1.744841	0
43300	1.760916	0
43500	1.777065	0
43700	1.793287	0
43900	1.809583	0
44100	1.825953	0
44300	1.842397	0
44500	1.858914	0
44700	1.875505	0
44900	1.892170	0
45100	1.908908	0
45300	1.925720	0
45500	1.942606	0
45700	1.959566	0
45900	1.976599	0
46100	1.993706	0
46300	2.010887	21
46500	2.028141	0
46700	2.045469	0
46900	2.062871	0
47100	2.080346	0
47300	2.097896	0
47500	2.115519	1
47700	2.133215	0
47900	2.150986	0
48100	2.168830	0
48300	2.186747	0
48500	2.204739	0
48700	2.222804	0
48900	2.240943	0
49100	2.259156	0
49300	2.277442	0
49500	2.295802	0
49700	2.314236	0
49900	2.332743	0
50100	2.351324	0
50300	2.369979	0
50500	2.388708	0
50700	2.407510	0
50900	2.426386	0
51100	2.445336	0
51300	2.464359	0
51500	2.483456	0
51700	2.502627	0
51900	2.521872	0
52100	2.541190	0
52300	2.560582	0
52500	2.580048	0
52700	2.599587	0
52900	2.619200	0
53100	2.638887	0
53300	2.658647	0
53500	2.678482	0
53700	2.698389	0
53900	2.718371	0
54100	2.738426	0
54300	2.758555	0
54500	2.778758	0
54700	2.799035	0
54900	2.819385	0
55100	2.839809	1
55300	2.860306	0
55500	2.880878	0
55700	2.901523	0
55900	2.922242	0
56100	2.943034	0
56300	2.963900	0
56500	2.984840	0
56700	3.005854	0
56900	3.026941	0
57100	3.048102	0
57300	3.069337	0
57500	3.090645	0
57700	3.112027	0
57900	3.133483	0
58100	3.155012	0
58300	3.176616	0
58500	3.198293	0
58700	3.220043	0
58900	3.241868	0
59100	3.263766	0
59300	3.285738	0
59500	3.307783	0
59700	3.329902	0
59900	3.352095	0
60100	3.374362	0
60300	3.396702	0
60500	3.419116	0
60700	3.441604	0
60900	3.464166	0
61100	3.486801	0
61300	3.509510	0
61500	3.532292	0
61700	3.555149	0
61900	3.578079	0
62100	3.601082	0
62300	3.624160	0
62500	3.647311	0
62700	3.670536	0
62900	3.693834	0
63100	3.717207	1
63300	3.740653	0
63500	3.764172	0
63700	3.787766	0
63900	3.811433	0
64100	3.835174	0
64300	3.858988	0
