# Binning: 200 channels
# Deadtime Correction: on
Channel	m/z	Intensity
100	0.000251	0
300	0.000478	47
500	0.000777	2
700	0.001148	1
900	0.001592	0
1100	0.002108	1
1300	0.002696	7
1500	0.003357	7
1700	0.004090	2
1900	0.004896	0
2100	0.005774	0
2300	0.006724	0
2500	0.007746	2
2700	0.008841	0
2900	0.010008	0
3100	0.011248	1
3300	0.012560	0
3500	0.013944	0
3700	0.015400	0
3900	0.016929	0
4100	0.018530	2
4300	0.020204	0
4500	0.021950	1
4700	0.023768	0
4900	0.025659	0
5100	0.027622	1
5300	0.029657	1
5500	0.031765	1
5700	0.033945	1
5900	0.036197	0
6100	0.038521	1
6300	0.040918	1
6500	0.043388	0
6700	0.045929	0
6900	0.048544	0
7100	0.051230	0
7300	0.053989	1
7500	0.056820	0
7700	0.059723	1
7900	0.062699	1
8100	0.065747	1
8300	0.068867	1
8500	0.072060	1
8700	0.075325	1
8900	0.078663	1
9100	0.082072	2
9300	0.085554	0
9500	0.089109	0
9700	0.092736	0
9900	0.096435	0
10100	0.100206	0
10300	0.104050	0
10500	0.107966	0
10700	0.111955	0
10900	0.116016	0
11100	0.120149	0
11300	0.124355	1
11500	0.128632	0
11700	0.132983	0
11900	0.137405	0
12100	0.141900	0
12300	0.146467	0
12500	0.151107	0
12700	0.155819	0
12900	0.160603	0
13100	0.165460	0
13300	0.170389	1
13500	0.175390	1
13700	0.180464	0
13900	0.185610	1
14100	0.190828	0
14300	0.196119	1
14500	0.201482	0
14700	0.206917	1
14900	0.212425	0
15100	0.218005	1
15300	0.223657	1
15500	0.229382	0
15700	0.235179	0
15900	0.241049	0
16100	0.246990	0
16300	0.253004	0
16500	0.259091	0
16700	0.265250	0
16900	0.271481	0
17100	0.277784	0
17300	0.284160	0
17500	0.290608	0
17700	0.297129	1
17900	0.303722	0
18100	0.310387	0
18300	0.317124	0
18500	0.323934	0
18700	0.330816	0
18900	0.337771	0
19100	0.344798	0
19300	0.351897	0
19500	0.359069	1
19700	0.366313	1
19900	0.373629	0
20100	0.381018	0
20300	0.388479	0
20500	0.396012	0
20700	0.403617	1
20900	0.411295	1
21100	0.419046	0
21300	0.426868	0
21500	0.434763	0
21700	0.442731	0
21900	0.450770	0
22100	0.458883	0
22300	0.467067	1
22500	0.475324	0
22700	0.483653	0
22900	0.492054	0
23100	0.500528	0
23300	0.509074	0
23500	0.517692	0
23700	0.526383	1
23900	0.535146	1
24100	0.543982	0
24300	0.552889	1
24500	0.561870	1
24700	0.570922	0
24900	0.580047	0
25100	0.589244	0
25300	0.598514	0
25500	0.607855	0
25700	0.617270	0
25900	0.626756	0
26100	0.636315	0
26300	0.645946	0
26500	0.655650	0
26700	0.665426	0
26900	0.675274	1
27100	0.685195	1
27300	0.695188	0
27500	0.705253	1
27700	0.715390	1
27900	0.725600	0
28100	0.735883	2
28300	0.746237	0
28500	0.756664	1
28700	0.767164	0
28900	0.777735	1
29100	0.788379	0
29300	0.799096	1
29500	0.809884	0
29700	0.820746	0
29900	0.831679	0
30100	0.842685	0
30300	0.853763	0
30500	0.864913	0
30700	0.876136	1
30900	0.887431	1
31100	0.898798	0
31300	0.910238	0
31500	0.921750	0
31700	0.933335	0
31900	0.944992	0
32100	0.956721	5
32300	0.968522	1
32500	0.980396	15
32700	0.992342	91
32900	1.004361	300155
33100	1.016452	1640
33300	1.028615	91
33500	1.040850	29
33700	1.053158	21
33900	1.065538	7
34100	1.077991	7
34300	1.090516	8
34500	1.103113	4
34700	1.115783	6
34900	1.128525	5
35100	1.141339	3
35300	1.154226	4
35500	1.167185	2
35700	1.180216	2
35900	1.193320	0
36100	1.206496	2
36300	1.219744	1
36500	1.233065	0
36700	1.246458	1
36900	1.259923	0
37100	1.273461	1
37300	1.287071	0
37500	1.300753	0
37700	1.314508	3
37900	1.328335	2
38100	1.342234	0
38300	1.356206	0
38500	1.370250	1
38700	1.384367	0
38900	1.398556	0
39100	1.412817	1
39300	1.427150	2
39500	1.441556	1
39700	1.456034	0
39900	1.470585	0
40100	1.485207	0
40300	1.499903	0
40500	1.514670	1
40700	1.529510	1
40900	1.544422	0
41100	1.559407	0
41300	1.574464	1
41500	1.589593	0
41700	1.604795	1
41900	1.620068	0
42100	1.635415	0
42300	1.650833	1
42500	1.666324	1
42700	1.681888	0
42900	1.697523	0
43100	1.713231	1
43300	1.729012	0
43500	1.744864	0
43700	1.760789	1
43900	1.776787	1
44100	1.792856	0
44300	1.808998	0
44500	1.825213	0
44700	1.841499	0
44900	1.857858	1
45100	1.874290	0
45300	1.890794	0
45500	1.907370	0
45700	1.924018	0
45900	1.940739	0
46100	1.957532	1
46300	1.974397	0
46500	1.991335	0
46700	2.008345	33
46900	2.025428	3
47100	2.042583	1
47300	2.059810	0
47500	2.077109	0
47700	2.094481	2
47900	2.111925	0
48100	2.129442	1
48300	2.147031	0
48500	2.164692	0
48700	2.182426	0
48900	2.200232	0
49100	2.218110	1
49300	2.236060	0
49500	2.254083	0
49700	2.272179	1
49900	2.290346	0
50100	2.308586	0
50300	2.326898	0
50500	2.345283	1
50700	2.363740	0
50900	2.382269	0
51100	2.400871	1
51300	2.419545	0
51500	2.438291	1
51700	2.457110	0
51900	2.476001	0
52100	2.494965	0
52300	2.514000	0
52500	2.533108	0
52700	2.552289	0
52900	2.571542	0
53100	2.590867	0
53300	2.610264	0
53500	2.629734	0
53700	2.649276	0
53900	2.668890	0
54100	2.688577	0
54300	2.708336	0
54500	2.728168	0
54700	2.748072	0
54900	2.768048	0
55100	2.788096	0
55300	2.808217	0
55500	2.828411	0
55700	2.848676	0
55900	2.869014	0
56100	2.889424	0
56300	2.909907	1
56500	2.930462	0
56700	2.951089	0
56900	2.971789	0
57100	2.992560	0
57300	3.013405	0
57500	3.034321	1
57700	3.055310	1
57900	3.076372	2
58100	3.097505	0
58300	3.118711	0
58500	3.139990	2
58700	3.161340	0
58900	3.182763	0
59100	3.204259	0
59300	3.225826	0
59500	3.247466	2
59700	3.269179	0
59900	3.290964	1
60100	3.312821	0
60300	3.334750	0
60500	3.356752	0
60700	3.378826	1
60900	3.400972	0
61100	3.423191	0
61300	3.445482	1
61500	3.467846	0
61700	3.490282	0
61900	3.512790	0
62100	3.535370	0
62300	3.558023	0
62500	3.580748	0
62700	3.603546	0
62900	3.626416	0
63100	3.649358	0
63300	3.672372	0
63500	3.695459	0
63700	3.718619	1
63900	3.741850	0
64100	3.765154	1
64300	3.788530	0
64500	3.811979	0
64700	3.835500	0
64900	3.859093	0
65100	3.882759	1
65300	3.906497	0
65500	3.930307	0
65700	3.954190	0
65900	3.978145	0
66100	4.002172	0
66300	4.026272	0
66500	4.050444	0
66700	4.074688	0
66900	4.099005	0
67100	4.123394	0
67300	4.147855	0
67500	4.172389	1
67700	4.196995	0
67900	4.221674	0
68100	4.246425	0
68300	4.271248	1
68500	4.296143	0
68700	4.321111	0
68900	4.346151	0
69100	4.371264	0
69300	4.396448	0
69500	4.421705	0
69700	4.447035	0
69900	4.472437	0
70100	4.497911	1
70300	4.523458	0
70500	4.549076	0
70700	4.574768	0
70900	4.600531	1
71100	4.626367	0
71300	4.652275	0
71500	4.678256	0
