# Binning: 200 channels
# Deadtime Correction: on
Channel	m/z	Intensity
100	0.000404	3
300	0.000684	39
500	0.001039	0
700	0.001466	0
900	0.001968	0
1100	0.002542	0
1300	0.003191	2
1500	0.003913	4
1700	0.004708	3
1900	0.005577	1
2100	0.006520	0
2300	0.007536	0
2500	0.008626	0
2700	0.009789	1
2900	0.011026	0
3100	0.012337	0
3300	0.013721	0
3500	0.015178	0
3700	0.016709	0
3900	0.018314	0
4100	0.019992	0
4300	0.021744	0
4500	0.023570	0
4700	0.025469	0
4900	0.027441	0
5100	0.029487	0
5300	0.031607	0
5500	0.033800	0
5700	0.036067	0
5900	0.038408	0
6100	0.040822	0
6300	0.043309	0
6500	0.045870	0
6700	0.048505	0
6900	0.051213	0
7100	0.053995	0
7300	0.056850	0
7500	0.059779	0
7700	0.062782	0
7900	0.065858	0
8100	0.069007	0
8300	0.072230	0
8500	0.075527	0
8700	0.078897	0
8900	0.082341	0
9100	0.085859	0
9300	0.089450	0
9500	0.093114	0
9700	0.096852	0
9900	0.100664	0
10100	0.104549	0
10300	0.108508	0
10500	0.112541	0
10700	0.116647	0
10900	0.120826	0
11100	0.125079	0
11300	0.129406	0
11500	0.133806	0
11700	0.138280	0
11900	0.142827	0
12100	0.147448	0
12300	0.152143	0
12500	0.156911	0
12700	0.161752	0
12900	0.166667	0
13100	0.171656	0
13300	0.176718	0
13500	0.181854	0
13700	0.187064	0
13900	0.192347	0
14100	0.197703	0
14300	0.203133	0
14500	0.208637	0
14700	0.214214	0
14900	0.219865	0
15100	0.225590	0
15300	0.231388	0
15500	0.237259	0
15700	0.243204	0
15900	0.249223	0
16100	0.255315	0
16300	0.261481	0
16500	0.267720	0
16700	0.274033	0
16900	0.280420	0
17100	0.286880	0
17300	0.293413	0
17500	0.300021	0
17700	0.306701	0
17900	0.313456	0
18100	0.320284	0
18300	0.327185	0
18500	0.334160	0
18700	0.341209	0
18900	0.348331	0
19100	0.355526	0
19300	0.362796	0
19500	0.370139	0
19700	0.377555	0
19900	0.385045	0
20100	0.392608	0
20300	0.400246	0
20500	0.407956	0
20700	0.415740	0
20900	0.423598	0
21100	0.431530	0
21300	0.439535	0
21500	0.447613	0
21700	0.455765	0
21900	0.463991	0
22100	0.472290	0
22300	0.480663	0
22500	0.489109	0
22700	0.497629	0
22900	0.506222	0
23100	0.514889	0
23300	0.523630	0
23500	0.532444	0
23700	0.541332	0
23900	0.550293	0
24100	0.559328	1
24300	0.568436	0
24500	0.577618	0
24700	0.586874	0
24900	0.596203	0
25100	0.605606	0
25300	0.615082	0
25500	0.624632	0
25700	0.634255	0
25900	0.643952	0
26100	0.653722	0
26300	0.663566	0
26500	0.673484	0
26700	0.683475	0
26900	0.693540	0
27100	0.703678	0
27300	0.713890	0
27500	0.724176	0
27700	0.734535	0
27900	0.744967	0
28100	0.755473	0
28300	0.766053	0
28500	0.776706	0
28700	0.787433	0
28900	0.798234	0
29100	0.809108	0
29300	0.820055	0
