# Binning: 200 channels
# Deadtime Correction: on
Channel	m/z	Intensity
100	0.000244	0
300	0.000467	0
500	0.000763	0
700	0.001131	0
900	0.001570	0
1100	0.002082	0
1300	0.002665	0
1500	0.003321	0
1700	0.004049	0
1900	0.004848	0
2100	0.005720	0
2300	0.006664	0
2500	0.007680	0
2700	0.008768	0
2900	0.009927	0
3100	0.011159	0
3300	0.012463	0
3500	0.013839	0
3700	0.015287	0
3900	0.016807	0
4100	0.018399	0
4300	0.020063	0
4500	0.021799	0
4700	0.023607	0
4900	0.025487	0
5100	0.027440	0
5300	0.029464	0
5500	0.031560	0
5700	0.033728	0
5900	0.035968	0
6100	0.038281	0
6300	0.040665	0
6500	0.043121	0
6700	0.045650	0
6900	0.048250	0
7100	0.050923	0
7300	0.053667	0
7500	0.056483	0
7700	0.059372	0
7900	0.062332	0
8100	0.065365	0
8300	0.068470	0
8500	0.071646	0
8700	0.074895	0
8900	0.078216	0
9100	0.081608	0
9300	0.085073	0
9500	0.088610	0
9700	0.092218	0
9900	0.095899	0
10100	0.099652	0
10300	0.103477	0
10500	0.107374	0
10700	0.111343	0
10900	0.115384	0
11100	0.119497	0
11300	0.123682	0
11500	0.127939	0
11700	0.132268	0
11900	0.136669	0
12100	0.141142	0
12300	0.145687	0
12500	0.150304	0
12700	0.154993	0
12900	0.159755	0
13100	0.164588	0
13300	0.169493	0
13500	0.174470	0
13700	0.179520	0
13900	0.184641	0
14100	0.189834	0
14300	0.195100	0
14500	0.200437	0
14700	0.205847	0
14900	0.211328	0
15100	0.216882	0
15300	0.222507	0
15500	0.228205	0
15700	0.233974	0
15900	0.239816	0
16100	0.245730	0
16300	0.251715	0
16500	0.257773	0
16700	0.263903	0
16900	0.270104	0
17100	0.276378	0
17300	0.282724	0
17500	0.289142	0
17700	0.295632	0
17900	0.302194	0
18100	0.308828	0
18300	0.315534	0
18500	0.322311	0
18700	0.329161	0
18900	0.336084	0
19100	0.343078	0
19300	0.350144	0
19500	0.357282	0
19700	0.364492	0
19900	0.371774	0
20100	0.379128	0
20300	0.386554	0
20500	0.394053	0
20700	0.401623	0
20900	0.409265	0
21100	0.416980	0
21300	0.424766	0
21500	0.432624	0
21700	0.440555	0
21900	0.448557	0
22100	0.456632	0
22300	0.464778	0
22500	0.472997	0
22700	0.481287	0
22900	0.489650	0
23100	0.498084	0
23300	0.506591	0
23500	0.515170	0
23700	0.523820	0
23900	0.532543	0
24100	0.541338	0
24300	0.550204	0
24500	0.559143	0
24700	0.568154	0
24900	0.577237	0
25100	0.586392	0
25300	0.595619	0
25500	0.604918	0
25700	0.614289	0
25900	0.623732	0
26100	0.633247	0
26300	0.642834	0
26500	0.652493	0
26700	0.662224	0
26900	0.672027	0
27100	0.681902	0
27300	0.691849	0
27500	0.701868	0
27700	0.711960	0
27900	0.722123	0
28100	0.732358	0
28300	0.742665	0
28500	0.753045	0
28700	0.763496	0
28900	0.774020	0
29100	0.784615	0
29300	0.795282	0
29500	0.806022	0
29700	0.816833	0
29900	0.827717	0
30100	0.838672	0
30300	0.849700	0
30500	0.860800	0
30700	0.871971	0
30900	0.883215	0
31100	0.894531	0
31300	0.905918	0
31500	0.917378	0
31700	0.928910	0
31900	0.940514	0
32100	0.952189	0
32300	0.963937	0
32500	0.975757	0
32700	0.987649	0
32900	0.999613	1
33100	1.011649	4683
33300	1.023757	2
33500	1.035937	1
33700	1.048189	0
33900	1.060513	0
34100	1.072909	0
34300	1.085377	0
34500	1.097917	1
34700	1.110530	0
34900	1.123214	0
35100	1.135970	0
35300	1.148798	0
35500	1.161699	0
35700	1.174671	0
35900	1.187715	0
36100	1.200832	0
36300	1.214020	0
36500	1.227280	0
36700	1.240613	0
36900	1.254017	0
37100	1.267494	0
37300	1.281042	0
37500	1.294663	0
37700	1.308355	0
37900	1.322120	0
38100	1.335957	0
38300	1.349865	0
38500	1.363846	0
38700	1.377899	0
38900	1.392024	0
39100	1.406220	0
39300	1.420489	0
39500	1.434830	0
39700	1.449243	0
39900	1.463728	0
40100	1.478285	0
40300	1.492913	0
40500	1.507614	0
40700	1.522387	0
40900	1.537232	0
41100	1.552150	0
41300	1.567139	0
41500	1.582200	0
41700	1.597333	0
41900	1.612538	0
42100	1.627815	0
42300	1.643164	0
42500	1.658586	0
42700	1.674079	1
42900	1.689644	0
43100	1.705281	0
43300	1.720991	0
43500	1.736772	0
43700	1.752626	0
43900	1.768551	0
44100	1.784548	0
44300	1.800618	0
44500	1.816759	0
44700	1.832973	0
44900	1.849259	0
45100	1.865616	0
45300	1.882046	0
45500	1.898547	0
45700	1.915121	0
45900	1.931767	0
46100	1.948485	0
46300	1.965274	0
46500	1.982136	0
46700	1.999070	0
46900	2.016076	189
47100	2.033154	0
47300	2.050303	0
47500	2.067525	0
47700	2.084819	0
47900	2.102185	0
48100	2.119623	0
