# Binning: 200 channels
# Deadtime Correction: on
Channel	m/z	Intensity
100	0.000244	0
300	0.000470	40
500	0.000770	2
700	0.001143	1
900	0.001590	0
1100	0.002111	0
1300	0.002705	0
1500	0.003373	6
1700	0.004115	3
1900	0.004930	1
2100	0.005819	0
2300	0.006782	0
2500	0.007818	0
2700	0.008928	1
2900	0.010111	0
3100	0.011368	0
3300	0.012699	0
3500	0.014103	0
3700	0.015581	0
3900	0.017133	0
4100	0.018758	0
4300	0.020457	0
4500	0.022229	0
4700	0.024075	0
4900	0.025995	0
5100	0.027988	0
5300	0.030055	1
5500	0.032196	0
5700	0.034410	0
5900	0.036698	0
6100	0.039060	0
6300	0.041495	0
6500	0.044004	0
6700	0.046586	0
6900	0.049242	0
7100	0.051972	0
7300	0.054775	0
7500	0.057652	0
7700	0.060603	0
7900	0.063627	0
8100	0.066725	0
8300	0.069896	0
8500	0.073141	0
8700	0.076460	0
8900	0.079852	1
9100	0.083318	0
9300	0.086858	0
9500	0.090471	0
9700	0.094158	0
9900	0.097919	0
10100	0.101753	0
10300	0.105661	0
10500	0.109642	0
10700	0.113697	0
10900	0.117826	0
11100	0.122028	0
11300	0.126304	0
11500	0.130654	0
11700	0.135077	0
11900	0.139574	0
12100	0.144144	0
12300	0.148788	0
12500	0.153506	0
12700	0.158298	0
12900	0.163163	0
13100	0.168101	1
13300	0.173114	0
13500	0.178199	0
13700	0.183359	0
13900	0.188592	0
14100	0.193899	0
14300	0.199279	0
14500	0.204733	0
14700	0.210261	0
14900	0.215863	0
15100	0.221537	0
15300	0.227286	0
15500	0.233108	0
15700	0.239004	0
15900	0.244974	0
16100	0.251017	0
16300	0.257134	0
16500	0.263324	0
16700	0.269588	0
16900	0.275926	0
17100	0.282337	0
17300	0.288822	0
17500	0.295380	0
17700	0.302013	0
17900	0.308718	0
18100	0.315498	0
18300	0.322351	0
18500	0.329278	0
18700	0.336278	0
18900	0.343352	0
19100	0.350499	0
19300	0.357721	0
19500	0.365016	0
19700	0.372384	0
19900	0.379826	0
20100	0.387342	0
20300	0.394931	0
20500	0.402594	0
20700	0.410331	0
20900	0.418141	0
21100	0.426025	0
21300	0.433983	0
21500	0.442014	0
21700	0.450119	0
21900	0.458297	0
22100	0.466549	0
22300	0.474875	0
22500	0.483274	0
22700	0.491747	0
22900	0.500294	0
23100	0.508914	0
23300	0.517608	0
23500	0.526376	0
23700	0.535217	0
23900	0.544132	0
24100	0.553120	0
24300	0.562182	0
24500	0.571318	0
24700	0.580527	0
24900	0.589810	0
25100	0.599166	0
25300	0.608597	0
25500	0.618100	0
25700	0.627678	0
25900	0.637329	0
26100	0.647054	0
26300	0.656852	0
26500	0.666724	0
26700	0.676670	0
26900	0.686689	0
27100	0.696782	0
27300	0.706948	0
27500	0.717188	0
27700	0.727502	0
27900	0.737890	0
28100	0.748351	0
28300	0.758885	0
28500	0.769494	0
28700	0.780175	0
28900	0.790931	0
29100	0.801760	0
29300	0.812663	0
29500	0.823640	0
29700	0.834690	0
29900	0.845813	0
30100	0.857011	0
30300	0.868282	0
30500	0.879626	1
30700	0.891045	0
30900	0.902536	0
31100	0.914102	0
31300	0.925741	0
31500	0.937454	1
31700	0.949240	1
31900	0.961100	3
32100	0.973034	5
32300	0.985041	21
32500	0.997122	21
32700	1.009277	243934
32900	1.021505	190
33100	1.033807	15
33300	1.046182	10
33500	1.058631	1
33700	1.071154	4
33900	1.083751	5
34100	1.096421	7
34300	1.109164	2
34500	1.121981	0
34700	1.134872	2
34900	1.147837	1
35100	1.160875	2
35300	1.173987	1
35500	1.187172	1
35700	1.200431	0
35900	1.213764	0
36100	1.227170	1
36300	1.240650	0
36500	1.254204	0
36700	1.267831	2
36900	1.281532	0
37100	1.295306	0
37300	1.309154	0
37500	1.323076	0
37700	1.337071	0
37900	1.351140	0
38100	1.365283	1
38300	1.379499	1
38500	1.393789	0
38700	1.408153	0
38900	1.422590	1
39100	1.437101	0
39300	1.451685	0
39500	1.466343	0
39700	1.481075	0
39900	1.495880	0
40100	1.510759	0
40300	1.525712	0
40500	1.540738	0
40700	1.555838	0
40900	1.571011	0
41100	1.586258	0
41300	1.601579	0
41500	1.616974	0
41700	1.632442	0
41900	1.647983	0
42100	1.663598	0
42300	1.679287	0
42500	1.695050	0
42700	1.710886	0
42900	1.726796	0
43100	1.742779	0
43300	1.758836	0
43500	1.774967	0
43700	1.791171	0
43900	1.807449	0
44100	1.823801	0
44300	1.840226	0
44500	1.856725	0
44700	1.873297	0
44900	1.889944	0
45100	1.906663	0
45300	1.923457	0
45500	1.940324	0
45700	1.957264	0
45900	1.974279	0
46100	1.991366	0
46300	2.008528	26
46500	2.025763	0
46700	2.043072	0
46900	2.060454	0
47100	2.077910	0
47300	2.095440	0
47500	2.113044	0
47700	2.130720	0
47900	2.148471	0
48100	2.166295	0
48300	2.184193	0
48500	2.202165	0
48700	2.220210	0
48900	2.238329	0
49100	2.256521	0
49300	2.274787	0
49500	2.293127	0
49700	2.311540	0
49900	2.330027	0
50100	2.348587	0
50300	2.367221	0
50500	2.385929	0
50700	2.404711	0
50900	2.423566	0
51100	2.442495	0
51300	2.461497	0
51500	2.480573	0
51700	2.499722	0
51900	2.518946	0
52100	2.538243	0
52300	2.557613	0
52500	2.577057	0
52700	2.596575	0
52900	2.616166	0
53100	2.635831	0
53300	2.655570	0
53500	2.675382	0
53700	2.695268	0
53900	2.715228	0
54100	2.735261	0
54300	2.755368	0
54500	2.775548	0
54700	2.795802	0
54900	2.816130	0
55100	2.836531	1
55300	2.857006	0
55500	2.877555	0
55700	2.898177	0
55900	2.918873	0
56100	2.939642	0
56300	2.960486	0
56500	2.981402	0
56700	3.002393	0
56900	3.023457	0
57100	3.044594	0
57300	3.065806	0
57500	3.087091	0
57700	3.108449	0
57900	3.129881	0
58100	3.151387	0
58300	3.172967	0
58500	3.194620	0
58700	3.216346	0
58900	3.238147	0
59100	3.260021	0
59300	3.281968	0
59500	3.303990	1
59700	3.326085	0
59900	3.348253	0
60100	3.370495	0
60300	3.392811	0
60500	3.415200	0
60700	3.437663	0
60900	3.460200	0
61100	3.482810	0
61300	3.505494	0
61500	3.528252	0
61700	3.551083	0
61900	3.573988	0
62100	3.596966	0
62300	3.620018	0
62500	3.643144	0
62700	3.666343	0
62900	3.689616	0
63100	3.712963	0
63300	3.736383	1
63500	3.759877	0
63700	3.783445	0
63900	3.807086	0
64100	3.830801	0
64300	3.854589	0
64500	3.878451	0
64700	3.902387	0
64900	3.926396	0
65100	3.950479	0
65300	3.974636	0
65500	3.998866	0
65700	4.023170	0
65900	4.047547	0
66100	4.071998	0
66300	4.096523	0
66500	4.121121	0
66700	4.145793	0
66900	4.170539	0
67100	4.195358	0
67300	4.220251	0
67500	4.245217	0
67700	4.270258	0
67900	4.295371	0
68100	4.320559	0
68300	4.345820	0
68500	4.371155	0
68700	4.396563	0
68900	4.422045	0
69100	4.447600	0
69300	4.473230	0
69500	4.498932	0
69700	4.524709	0
69900	4.550559	0
70100	4.576483	0
70300	4.602480	0
70500	4.628551	0
70700	4.654696	0
70900	4.680914	0
71100	4.707206	0
71300	4.733571	0
71500	4.760011	0
71700	4.786523	0
71900	4.813110	0
72100	4.839770	0
72300	4.866503	0
72500	4.893311	0
72700	4.920192	0
72900	4.947146	0
73100	4.974174	1
73300	5.001276	0
73500	5.028452	0
73700	5.055701	0
73900	5.083024	0
74100	5.110420	0
74300	5.137890	0
74500	5.165434	0
74700	5.193051	0
74900	5.220742	0
75100	5.248506	0
75300	5.276345	0
75500	5.304256	0
75700	5.332242	0
75900	5.360301	0
76100	5.388433	0
76300	5.416640	0
76500	5.444920	0
76700	5.473273	0
76900	5.501701	1
77100	5.530201	0
77300	5.558776	0
77500	5.587424	0
77700	5.616146	0
77900	5.644941	0
78100	5.673810	0
78300	5.702753	0
78500	5.731769	0
78700	5.760859	0
78900	5.790022	0
79100	5.819260	0
79300	5.848570	0
79500	5.877955	0
79700	5.907413	0
79900	5.936945	0
80100	5.966550	0
80300	5.996229	0
80500	6.025981	0
80700	6.055808	0
80900	6.085708	0
81100	6.115681	0
81300	6.145728	0
81500	6.175849	0
81700	6.206043	0
81900	6.236311	0
82100	6.266653	0
82300	6.297068	0
82500	6.327557	0
82700	6.358120	0
82900	6.388756	0
83100	6.419466	0
83300	6.450249	0
83500	6.481106	0
83700	6.512037	0
83900	6.543041	0
84100	6.574119	0
84300	6.605271	0
84500	6.636496	0
84700	6.667795	0
84900	6.699167	0
85100	6.730613	0
85300	6.762133	0
85500	6.793727	0
85700	6.825394	1
85900	6.857134	0
86100	6.888949	0
86300	6.920836	0
86500	6.952798	0
86700	6.984833	0
86900	7.016942	0
87100	7.049124	0
87300	7.081381	0
87500	7.113710	1
87700	7.146114	0
87900	7.178591	1
88100	7.211141	0
88300	7.243765	0
88500	7.276463	0
88700	7.309235	0
88900	7.342080	0
89100	7.374999	0
89300	7.407991	0
89500	7.441057	0
89700	7.474197	0
89900	7.507410	1
90100	7.540697	0
90300	7.574057	0
90500	7.607492	0
90700	7.640999	0
90900	7.674581	0
91100	7.708236	0
91300	7.741965	0
91500	7.775767	0
91700	7.809643	0
91900	7.843593	0
92100	7.877616	0
92300	7.911713	0
92500	7.945883	0
92700	7.980127	0
92900	8.014445	0
93100	8.048837	0
93300	8.083302	0
93500	8.117840	0
93700	8.152452	0
93900	8.187138	0
94100	8.221898	0
94300	8.256731	0
94500	8.291638	0
94700	8.326618	0
94900	8.361673	0
95100	8.396800	0
95300	8.432002	0
95500	8.467277	0
95700	8.502625	0
95900	8.538047	0
96100	8.573543	0
96300	8.609113	0
96500	8.644756	0
96700	8.680473	0
96900	8.716263	0
97100	8.752127	0
97300	8.788065	0
97500	8.824076	0
97700	8.860161	0
97900	8.896320	0
98100	8.932552	0
98300	8.968858	0
98500	9.005237	0
98700	9.041690	0
98900	9.078217	0
99100	9.114817	0
99300	9.151491	0
99500	9.188239	0
99700	9.225060	0
99900	9.261955	0
100100	9.298924	0
100300	9.335966	0
100500	9.373081	0
100700	9.410271	0
100900	9.447534	0
101100	9.484871	0
101300	9.522281	0
101500	9.559765	0
101700	9.597322	0
101900	9.634954	0
102100	9.672658	0
102300	9.710437	0
102500	9.748289	0
102700	9.786215	0
102900	9.824214	0
103100	9.862287	0
103300	9.900434	0
103500	9.938654	0
103700	9.976948	0
103900	10.015315	1
104100	10.053756	0
104300	10.092271	0
104500	10.130860	0
104700	10.169522	0
104900	10.208257	0
105100	10.247067	0
105300	10.285950	0
105500	10.324906	0
105700	10.363936	0
105900	10.403040	0
106100	10.442218	0
106300	10.481469	0
106500	10.520794	0
106700	10.560192	0
106900	10.599664	0
107100	10.639210	0
107300	10.678829	0
107500	10.718522	0
107700	10.758288	0
107900	10.798128	0
108100	10.838042	0
108300	10.878030	0
108500	10.918091	0
108700	10.958225	0
108900	10.998434	2
109100	11.038716	0
109300	11.079071	0
109500	11.119500	0
109700	11.160003	0
109900	11.200580	0
110100	11.241230	0
110300	11.281954	0
110500	11.322751	0
110700	11.363622	0
110900	11.404567	0
