# Binning: 200 channels
# Deadtime Correction: on
Channel	m/z	Intensity
100	0.000275	0
300	0.000511	28
500	0.000819	0
700	0.001199	0
900	0.001651	0
1100	0.002176	1
1300	0.002773	22
1500	0.003443	33
1700	0.004185	33
1900	0.004999	3
2100	0.005885	1
2300	0.006844	2
2500	0.007875	0
2700	0.008978	3
2900	0.010154	2
3100	0.011402	2
3300	0.012722	1
3500	0.014115	1
3700	0.015580	1
3900	0.017117	2
4100	0.018727	0
4300	0.020409	0
4500	0.022163	1
4700	0.023990	2
4900	0.025888	2
5100	0.027860	1
5300	0.029903	0
5500	0.032019	0
5700	0.034207	0
5900	0.036467	0
6100	0.038800	1
6300	0.041205	0
6500	0.043683	0
6700	0.046232	0
6900	0.048854	0
7100	0.051549	0
7300	0.054315	0
7500	0.057154	2
7700	0.060066	0
7900	0.063049	0
8100	0.066105	2
8300	0.069233	1
8500	0.072434	0
8700	0.075707	0
8900	0.079052	1
9100	0.082469	0
9300	0.085959	1
9500	0.089521	1
9700	0.093156	0
9900	0.096863	0
10100	0.100642	1
10300	0.104493	0
10500	0.108417	0
10700	0.112413	0
10900	0.116481	0
11100	0.120622	0
11300	0.124835	0
11500	0.129120	0
11700	0.133478	0
11900	0.137907	0
12100	0.142410	0
12300	0.146984	0
12500	0.151631	0
12700	0.156350	1
12900	0.161142	1
13100	0.166006	1
13300	0.170942	0
13500	0.175950	0
13700	0.181031	0
13900	0.186184	0
14100	0.191409	0
14300	0.196707	0
14500	0.202077	1
14700	0.207519	0
14900	0.213034	2
15100	0.218621	0
15300	0.224280	0
15500	0.230012	0
15700	0.235816	0
15900	0.241692	0
16100	0.247641	1
16300	0.253661	1
16500	0.259755	0
16700	0.265920	2
16900	0.272158	0
17100	0.278468	0
17300	0.284850	0
17500	0.291305	0
17700	0.297832	1
17900	0.304432	0
18100	0.311103	0
18300	0.317847	0
18500	0.324664	0
18700	0.331552	1
18900	0.338513	0
19100	0.345547	0
19300	0.352652	0
19500	0.359830	0
19700	0.367080	0
19900	0.374403	0
20100	0.381798	0
20300	0.389265	0
20500	0.396804	0
20700	0.404416	0
20900	0.412100	1
21100	0.419857	0
21300	0.427686	0
21500	0.435587	0
21700	0.443560	0
21900	0.451606	1
22100	0.459724	0
22300	0.467914	0
22500	0.476177	0
22700	0.484512	0
22900	0.492919	0
23100	0.501399	0
23300	0.509950	1
23500	0.518575	0
23700	0.527271	0
23900	0.536040	0
24100	0.544881	0
24300	0.553795	0
24500	0.562781	0
24700	0.571839	0
24900	0.580969	0
25100	0.590172	0
25300	0.599447	0
25500	0.608794	0
25700	0.618214	0
25900	0.627706	0
26100	0.637270	0
26300	0.646907	0
26500	0.656616	0
26700	0.666397	0
26900	0.676251	0
27100	0.686177	0
27300	0.696175	0
27500	0.706246	0
27700	0.716388	0
27900	0.726604	0
