# Binning: 200 channels
# Deadtime Correction: on
Channel	m/z	Intensity
100	0.000273	0
300	0.000505	0
500	0.000808	0
700	0.001181	0
900	0.001626	0
1100	0.002142	0
1300	0.002728	0
1500	0.003386	0
1700	0.004114	0
1900	0.004913	0
2100	0.005783	0
2300	0.006724	0
2500	0.007736	0
2700	0.008818	0
2900	0.009972	0
3100	0.011197	0
3300	0.012492	0
3500	0.013858	0
3700	0.015295	0
3900	0.016803	0
4100	0.018382	0
4300	0.020032	0
4500	0.021753	0
4700	0.023545	0
4900	0.025407	0
5100	0.027341	0
5300	0.029345	0
5500	0.031420	0
5700	0.033566	0
5900	0.035783	0
6100	0.038071	0
6300	0.040430	0
6500	0.042859	0
6700	0.045360	0
6900	0.047931	0
7100	0.050573	0
7300	0.053287	0
7500	0.056071	0
7700	0.058926	0
7900	0.061852	0
8100	0.064848	0
8300	0.067916	0
8500	0.071055	0
8700	0.074264	0
8900	0.077544	0
9100	0.080896	0
9300	0.084318	0
9500	0.087811	0
9700	0.091374	0
9900	0.095009	0
10100	0.098715	0
10300	0.102491	0
10500	0.106339	0
10700	0.110257	0
10900	0.114246	0
11100	0.118307	0
11300	0.122438	0
11500	0.126639	0
11700	0.130912	0
11900	0.135256	0
12100	0.139671	0
12300	0.144156	0
12500	0.148712	0
12700	0.153340	0
12900	0.158038	0
13100	0.162807	0
13300	0.167647	0
13500	0.172557	0
13700	0.177539	0
13900	0.182592	0
14100	0.187715	0
14300	0.192909	0
14500	0.198175	0
14700	0.203511	0
14900	0.208918	0
15100	0.214396	0
15300	0.219945	0
15500	0.225564	0
15700	0.231255	0
15900	0.237016	0
16100	0.242849	0
16300	0.248752	0
16500	0.254726	0
16700	0.260771	0
16900	0.266887	0
17100	0.273074	0
17300	0.279332	0
17500	0.285660	0
17700	0.292060	0
17900	0.298530	0
18100	0.305071	0
18300	0.311684	0
18500	0.318367	0
18700	0.325121	0
18900	0.331946	0
19100	0.338841	0
19300	0.345808	0
