# Binning: 200 channels
# Deadtime Correction: on
Channel	m/z	Intensity
100	0.000268	0
300	0.000500	0
500	0.000804	0
700	0.001179	0
900	0.001627	0
1100	0.002146	0
1300	0.002736	0
1500	0.003399	0
1700	0.004133	0
1900	0.004939	0
2100	0.005817	0
2300	0.006766	0
2500	0.007787	0
2700	0.008880	0
2900	0.010045	0
3100	0.011281	0
3300	0.012589	0
3500	0.013969	0
3700	0.015421	0
3900	0.016944	0
4100	0.018539	0
4300	0.020206	0
4500	0.021945	0
4700	0.023755	0
4900	0.025637	0
5100	0.027591	0
5300	0.029616	0
5500	0.031714	0
5700	0.033883	0
5900	0.036124	0
6100	0.038436	0
6300	0.040820	0
6500	0.043276	0
6700	0.045804	0
6900	0.048403	0
7100	0.051075	0
7300	0.053818	0
7500	0.056632	0
7700	0.059519	0
7900	0.062477	0
8100	0.065507	0
8300	0.068609	0
8500	0.071782	0
8700	0.075027	0
8900	0.078344	0
9100	0.081733	1
9300	0.085193	1
9500	0.088725	0
9700	0.092329	0
9900	0.096004	0
10100	0.099752	0
10300	0.103571	0
10500	0.107462	0
10700	0.111424	0
10900	0.115458	0
11100	0.119564	0
11300	0.123742	0
11500	0.127992	0
11700	0.132313	0
11900	0.136706	0
12100	0.141171	0
12300	0.145707	0
12500	0.150315	0
12700	0.154995	0
12900	0.159747	0
13100	0.164570	0
13300	0.169466	0
13500	0.174433	0
13700	0.179471	0
13900	0.184582	0
14100	0.189764	0
14300	0.195018	0
14500	0.200343	0
14700	0.205741	0
14900	0.211210	0
15100	0.216751	0
15300	0.222363	0
15500	0.228047	0
15700	0.233804	0
15900	0.239631	0
16100	0.245531	0
16300	0.251502	0
16500	0.257545	0
16700	0.263660	0
16900	0.269846	0
17100	0.276105	0
17300	0.282435	0
17500	0.288836	0
17700	0.295310	0
17900	0.301855	0
18100	0.308472	0
18300	0.315161	0
18500	0.321921	0
18700	0.328753	0
18900	0.335657	0
19100	0.342633	0
19300	0.349680	0
19500	0.356800	0
19700	0.363990	0
19900	0.371253	0
20100	0.378587	0
20300	0.385994	0
20500	0.393471	0
20700	0.401021	0
20900	0.408642	0
21100	0.416335	0
21300	0.424100	0
21500	0.431937	0
21700	0.439845	0
21900	0.447825	0
22100	0.455877	0
22300	0.464000	0
22500	0.472196	0
22700	0.480463	0
22900	0.488801	0
23100	0.497212	0
23300	0.505694	0
23500	0.514248	0
23700	0.522874	0
23900	0.531571	0
24100	0.540340	0
24300	0.549181	0
24500	0.558094	0
24700	0.567078	0
24900	0.576134	0
25100	0.585262	0
25300	0.594462	0
25500	0.603733	0
25700	0.613076	0
25900	0.622491	0
26100	0.631978	0
26300	0.641536	0
26500	0.651166	0
26700	0.660868	0
26900	0.670642	0
27100	0.680487	0
27300	0.690404	0
27500	0.700393	0
27700	0.710453	0
27900	0.720586	0
28100	0.730790	0
28300	0.741065	0
28500	0.751413	0
28700	0.761832	0
28900	0.772323	0
29100	0.782886	0
29300	0.793520	0
29500	0.804226	0
29700	0.815004	0
29900	0.825854	0
30100	0.836775	0
30300	0.847768	0
30500	0.858833	0
30700	0.869970	0
30900	0.881178	0
31100	0.892458	0
31300	0.903810	0
31500	0.915234	0
31700	0.926729	0
31900	0.938296	1
32100	0.949935	0
32300	0.961646	0
32500	0.973428	0
32700	0.985282	0
32900	0.997208	1
33100	1.009205	7990
33300	1.021274	3
33500	1.033415	2
33700	1.045628	1
33900	1.057913	0
34100	1.070269	0
34300	1.082697	0
34500	1.095197	0
34700	1.107768	0
34900	1.120411	0
35100	1.133126	0
35300	1.145913	0
35500	1.158771	0
35700	1.171701	0
35900	1.184703	0
36100	1.197777	0
36300	1.210922	0
36500	1.224139	0
36700	1.237428	0
36900	1.250789	0
37100	1.264221	0
37300	1.277725	0
37500	1.291301	0
