# Binning: 200 channels
# Deadtime Correction: on
Channel	m/z	Intensity
100	0.000223	0
300	0.000439	24
500	0.000727	2
700	0.001088	0
900	0.001522	1
1100	0.002028	6
1300	0.002606	54
1500	0.003257	41
1700	0.003981	20
1900	0.004777	4
2100	0.005645	3
2300	0.006586	2
2500	0.007600	1
2700	0.008686	0
2900	0.009845	0
3100	0.011076	0
3300	0.012379	0
3500	0.013755	0
3700	0.015204	0
3900	0.016725	0
4100	0.018318	0
4300	0.019984	0
4500	0.021723	0
4700	0.023534	0
4900	0.025417	0
5100	0.027373	0
5300	0.029402	0
5500	0.031503	0
5700	0.033676	0
5900	0.035922	0
6100	0.038241	0
6300	0.040632	0
6500	0.043095	0
6700	0.045631	0
6900	0.048240	0
7100	0.050921	0
7300	0.053674	0
7500	0.056500	0
7700	0.059399	0
7900	0.062370	0
8100	0.065413	0
8300	0.068529	0
8500	0.071718	0
8700	0.074979	0
8900	0.078312	0
9100	0.081718	0
9300	0.085197	0
9500	0.088748	0
9700	0.092372	0
9900	0.096068	0
10100	0.099836	0
10300	0.103677	0
10500	0.107591	0
10700	0.111577	0
10900	0.115635	0
11100	0.119766	0
11300	0.123970	0
11500	0.128246	0
11700	0.132594	0
11900	0.137015	0
12100	0.141509	0
12300	0.146075	0
12500	0.150713	0
12700	0.155424	0
12900	0.160208	0
13100	0.165064	0
13300	0.169992	0
13500	0.174993	0
13700	0.180067	0
13900	0.185213	0
14100	0.190431	0
14300	0.195723	0
14500	0.201086	0
14700	0.206522	0
14900	0.212031	0
15100	0.217612	0
15300	0.223265	0
15500	0.228991	1
15700	0.234790	0
15900	0.240661	0
16100	0.246604	0
16300	0.252620	0
16500	0.258709	0
16700	0.264870	0
16900	0.271103	0
17100	0.277409	0
17300	0.283788	0
17500	0.290239	0
17700	0.296762	0
17900	0.303358	0
18100	0.310027	0
18300	0.316768	0
18500	0.323582	0
18700	0.330468	0
18900	0.337426	0
19100	0.344457	0
19300	0.351561	0
19500	0.358737	0
19700	0.365985	0
19900	0.373306	0
20100	0.380700	0
20300	0.388166	0
20500	0.395704	0
20700	0.403315	0
20900	0.410999	0
21100	0.418755	0
21300	0.426583	0
21500	0.434484	0
21700	0.442458	0
21900	0.450504	0
22100	0.458623	0
22300	0.466814	0
22500	0.475077	0
22700	0.483413	0
22900	0.491822	0
23100	0.500303	0
23300	0.508856	0
23500	0.517482	0
23700	0.526181	1
23900	0.534952	0
24100	0.543795	0
24300	0.552711	0
24500	0.561700	0
24700	0.570761	0
24900	0.579894	0
25100	0.589101	0
25300	0.598379	0
25500	0.607730	0
25700	0.617154	0
25900	0.626650	0
26100	0.636218	0
26300	0.645859	0
26500	0.655573	0
26700	0.665359	0
26900	0.675217	0
27100	0.685148	0
27300	0.695152	0
27500	0.705228	0
27700	0.715376	0
