# Binning: 200 channels
# Deadtime Correction: on
Channel	m/z	Intensity
100	0.000226	0
300	0.000445	0
500	0.000738	0
700	0.001104	0
900	0.001544	0
1100	0.002057	0
1300	0.002644	0
1500	0.003305	0
1700	0.004039	0
1900	0.004846	0
2100	0.005727	0
2300	0.006682	0
2500	0.007710	0
2700	0.008812	0
2900	0.009987	0
3100	0.011236	1
3300	0.012559	0
3500	0.013955	0
3700	0.015424	0
3900	0.016967	0
4100	0.018584	0
4300	0.020274	0
4500	0.022038	0
4700	0.023876	0
4900	0.025786	0
5100	0.027771	0
5300	0.029829	0
5500	0.031961	0
5700	0.034166	0
5900	0.036444	0
6100	0.038797	0
6300	0.041222	0
6500	0.043722	0
6700	0.046295	0
6900	0.048941	0
7100	0.051661	0
7300	0.054455	0
7500	0.057322	0
7700	0.060263	0
7900	0.063277	0
8100	0.066365	0
8300	0.069526	0
8500	0.072761	0
8700	0.076070	0
8900	0.079452	0
9100	0.082907	0
9300	0.086437	0
9500	0.090039	0
9700	0.093716	0
9900	0.097465	0
10100	0.101289	0
10300	0.105186	0
10500	0.109156	0
10700	0.113200	0
10900	0.117318	0
11100	0.121509	0
11300	0.125774	0
11500	0.130112	0
11700	0.134524	0
11900	0.139009	0
12100	0.143568	0
12300	0.148201	0
12500	0.152907	0
12700	0.157687	0
12900	0.162540	0
13100	0.167467	0
13300	0.172467	0
13500	0.177541	0
13700	0.182688	0
13900	0.187909	0
14100	0.193204	0
14300	0.198572	0
14500	0.204013	0
14700	0.209529	0
14900	0.215117	0
15100	0.220780	0
15300	0.226516	0
15500	0.232325	0
15700	0.238208	0
15900	0.244165	0
16100	0.250195	0
16300	0.256298	0
16500	0.262476	0
16700	0.268726	0
16900	0.275051	0
17100	0.281448	0
17300	0.287920	0
17500	0.294465	0
17700	0.301083	0
17900	0.307776	0
18100	0.314541	0
18300	0.321380	0
18500	0.328293	0
18700	0.335280	0
18900	0.342339	0
19100	0.349473	0
19300	0.356680	0
19500	0.363961	0
19700	0.371315	0
19900	0.378742	0
20100	0.386244	0
20300	0.393818	0
20500	0.401467	0
20700	0.409189	0
20900	0.416984	0
21100	0.424853	0
21300	0.432796	0
21500	0.440812	0
21700	0.448901	0
21900	0.457065	0
22100	0.465302	0
22300	0.473612	0
22500	0.481996	0
22700	0.490453	0
22900	0.498984	0
23100	0.507589	0
23300	0.516267	0
23500	0.525019	0
23700	0.533844	0
23900	0.542743	0
24100	0.551715	0
24300	0.560761	0
24500	0.569881	0
24700	0.579074	0
24900	0.588340	0
25100	0.597680	0
25300	0.607094	0
25500	0.616581	0
25700	0.626142	0
25900	0.635777	0
26100	0.645484	0
26300	0.655266	0
26500	0.665121	0
26700	0.675050	0
26900	0.685052	0
27100	0.695128	0
27300	0.705277	0
27500	0.715500	0
27700	0.725796	0
27900	0.736166	0
28100	0.746609	0
28300	0.757127	0
28500	0.767717	0
28700	0.778381	0
28900	0.789119	0
29100	0.799930	1
29300	0.810815	0
29500	0.821774	0
29700	0.832806	0
29900	0.843911	0
30100	0.855090	0
30300	0.866343	0
30500	0.877669	0
30700	0.889069	0
30900	0.900542	0
31100	0.912089	0
31300	0.923709	0
31500	0.935403	0
31700	0.947171	0
31900	0.959012	0
32100	0.970926	0
32300	0.982915	0
32500	0.994976	0
32700	1.007112	24855
32900	1.019321	5
33100	1.031603	0
33300	1.043959	1
33500	1.056389	2
33700	1.068892	1
33900	1.081468	0
34100	1.094118	0
34300	1.106842	0
34500	1.119640	0
34700	1.132510	0
34900	1.145455	0
35100	1.158473	0
35300	1.171564	0
35500	1.184730	0
35700	1.197968	0
35900	1.211280	0
36100	1.224666	0
36300	1.238126	0
36500	1.251658	0
36700	1.265265	0
36900	1.278945	0
37100	1.292698	0
37300	1.306526	0
37500	1.320426	0
37700	1.334400	0
37900	1.348448	0
38100	1.362570	0
38300	1.376764	0
38500	1.391033	0
38700	1.405375	0
38900	1.419790	0
39100	1.434280	0
39300	1.448842	0
39500	1.463479	0
39700	1.478188	0
39900	1.492972	0
40100	1.507829	0
40300	1.522759	0
40500	1.537763	0
40700	1.552841	0
40900	1.567992	0
41100	1.583216	0
41300	1.598515	0
41500	1.613887	0
41700	1.629332	0
41900	1.644851	0
42100	1.660443	0
42300	1.676109	0
42500	1.691849	0
42700	1.707662	0
42900	1.723549	0
43100	1.739509	0
43300	1.755543	0
43500	1.771650	0
43700	1.787831	0
43900	1.804086	0
44100	1.820414	0
44300	1.836815	0
44500	1.853290	0
44700	1.869839	0
44900	1.886461	1
45100	1.903157	0
45300	1.919927	0
45500	1.936770	0
45700	1.953686	0
45900	1.970676	0
46100	1.987740	0
46300	2.004877	2
46500	2.022088	1053
46700	2.039372	0
46900	2.056730	0
47100	2.074161	0
47300	2.091666	0
47500	2.109245	0
47700	2.126897	0
47900	2.144622	0
48100	2.162421	0
48300	2.180294	0
48500	2.198241	0
48700	2.216260	0
48900	2.234354	0
49100	2.252521	0
49300	2.270761	0
49500	2.289075	0
49700	2.307463	0
49900	2.325924	0
50100	2.344459	0
50300	2.363067	0
50500	2.381749	0
50700	2.400504	0
50900	2.419333	0
51100	2.438236	0
51300	2.457212	0
51500	2.476262	0
51700	2.495385	0
51900	2.514582	0
52100	2.533852	0
52300	2.553196	0
52500	2.572613	0
52700	2.592104	0
52900	2.611669	0
53100	2.631307	0
53300	2.651019	0
53500	2.670804	0
53700	2.690663	0
53900	2.710595	0
54100	2.730601	0
54300	2.750680	0
54500	2.770833	0
54700	2.791060	0
54900	2.811360	0
55100	2.831733	0
55300	2.852181	0
55500	2.872701	0
55700	2.893296	0
55900	2.913964	0
56100	2.934705	0
56300	2.955520	1
56500	2.976409	0
56700	2.997371	0
56900	3.018407	170
57100	3.039516	0
57300	3.060699	0
57500	3.081955	0
57700	3.103285	0
57900	3.124688	0
58100	3.146165	0
58300	3.167716	0
58500	3.189340	0
58700	3.211038	0
58900	3.232809	0
59100	3.254654	0
59300	3.276572	0
59500	3.298564	0
59700	3.320629	0
59900	3.342768	0
60100	3.364981	0
60300	3.387267	0
60500	3.409627	0
60700	3.432060	0
60900	3.454567	0
61100	3.477147	0
61300	3.499801	0
61500	3.522529	0
61700	3.545330	0
61900	3.568204	0
62100	3.591153	0
