# Binning: 200 channels
# Deadtime Correction: on
Channel	m/z	Intensity
100	0.000228	0
300	0.000447	155
500	0.000740	2
700	0.001107	0
900	0.001548	0
1100	0.002061	0
1300	0.002649	3
1500	0.003309	6
1700	0.004044	7
1900	0.004852	0
2100	0.005733	0
2300	0.006688	0
2500	0.007717	1
2700	0.008819	0
2900	0.009994	0
3100	0.011243	0
3300	0.012566	1
3500	0.013962	0
3700	0.015432	0
3900	0.016975	0
4100	0.018592	0
4300	0.020282	0
4500	0.022046	0
4700	0.023883	0
4900	0.025794	0
5100	0.027778	0
5300	0.029836	0
5500	0.031967	0
5700	0.034172	0
5900	0.036451	0
6100	0.038802	0
6300	0.041228	0
6500	0.043727	0
6700	0.046300	0
6900	0.048946	1
7100	0.051665	0
7300	0.054458	0
7500	0.057325	0
7700	0.060265	0
7900	0.063279	0
8100	0.066366	0
8300	0.069527	0
8500	0.072761	0
8700	0.076069	0
8900	0.079450	0
9100	0.082905	0
9300	0.086434	1
9500	0.090035	1
9700	0.093711	0
9900	0.097460	0
10100	0.101282	0
10300	0.105178	0
10500	0.109148	0
10700	0.113191	0
10900	0.117308	0
11100	0.121498	0
11300	0.125761	0
11500	0.130099	0
11700	0.134509	0
11900	0.138994	0
12100	0.143551	0
12300	0.148183	0
12500	0.152887	0
12700	0.157666	0
12900	0.162518	0
13100	0.167443	0
13300	0.172442	0
13500	0.177514	0
13700	0.182660	0
13900	0.187880	0
14100	0.193173	0
14300	0.198540	0
14500	0.203980	0
14700	0.209493	0
14900	0.215080	0
15100	0.220741	0
15300	0.226475	0
15500	0.232283	0
15700	0.238164	1
15900	0.244119	0
16100	0.250147	0
16300	0.256249	0
16500	0.262424	0
16700	0.268673	0
16900	0.274996	0
17100	0.281392	0
17300	0.287861	0
17500	0.294404	0
17700	0.301021	0
17900	0.307711	1
18100	0.314474	0
18300	0.321311	0
18500	0.328222	0
18700	0.335206	0
18900	0.342264	0
19100	0.349395	0
19300	0.356600	0
19500	0.363878	0
19700	0.371230	0
19900	0.378655	0
20100	0.386154	0
20300	0.393726	0
20500	0.401372	0
20700	0.409091	0
20900	0.416884	0
21100	0.424751	0
21300	0.432691	0
21500	0.440704	0
21700	0.448791	0
21900	0.456952	0
22100	0.465186	0
22300	0.473494	0
22500	0.481875	0
22700	0.490329	0
22900	0.498858	0
23100	0.507459	0
23300	0.516135	0
23500	0.524883	0
23700	0.533706	0
23900	0.542602	0
24100	0.551571	0
24300	0.560614	0
24500	0.569730	0
24700	0.578920	0
24900	0.588184	0
25100	0.597521	0
25300	0.606931	0
25500	0.616415	0
25700	0.625973	0
25900	0.635604	0
26100	0.645308	0
26300	0.655087	0
26500	0.664938	0
26700	0.674863	0
26900	0.684862	0
27100	0.694934	0
27300	0.705080	0
27500	0.715300	0
27700	0.725592	0
27900	0.735959	0
28100	0.746399	0
28300	0.756912	0
28500	0.767499	0
28700	0.778159	0
28900	0.788893	0
29100	0.799701	0
29300	0.810582	0
29500	0.821537	0
29700	0.832565	0
29900	0.843666	0
30100	0.854842	0
30300	0.866090	0
30500	0.877412	0
30700	0.888808	0
30900	0.900277	0
31100	0.911820	1
31300	0.923437	0
31500	0.935126	0
31700	0.946890	3
31900	0.958727	20
32100	0.970637	42
32300	0.982621	47
32500	0.994678	55
32700	1.006809	918149
32900	1.019014	1091
33100	1.031292	149
33300	1.043644	74
33500	1.056069	49
33700	1.068567	24
33900	1.081140	17
34100	1.093785	15
34300	1.106504	17
34500	1.119297	12
34700	1.132163	9
34900	1.145103	5
35100	1.158117	6
35300	1.171203	5
35500	1.184364	1
35700	1.197598	3
35900	1.210905	2
36100	1.224286	1
36300	1.237741	0
36500	1.251269	1
36700	1.264870	2
36900	1.278545	1
37100	1.292294	4
37300	1.306116	0
37500	1.320012	0
37700	1.333981	2
37900	1.348023	1
38100	1.362140	0
38300	1.376329	0
38500	1.390593	0
38700	1.404929	0
38900	1.419340	1
39100	1.433824	0
39300	1.448381	0
39500	1.463012	0
39700	1.477716	2
39900	1.492494	0
40100	1.507346	0
40300	1.522271	0
40500	1.537269	0
40700	1.552341	0
40900	1.567487	0
41100	1.582706	0
41300	1.597999	0
41500	1.613365	0
41700	1.628805	0
41900	1.644318	0
42100	1.659905	0
42300	1.675565	0
42500	1.691299	1
42700	1.707106	0
42900	1.722987	0
43100	1.738941	0
43300	1.754969	0
43500	1.771071	0
43700	1.787246	0
43900	1.803494	0
44100	1.819816	0
44300	1.836212	0
44500	1.852681	0
44700	1.869223	0
44900	1.885839	0
45100	1.902529	0
45300	1.919292	1
45500	1.936129	0
45700	1.953039	0
45900	1.970023	0
46100	1.987080	0
46300	2.004211	0
46500	2.021415	92
46700	2.038693	1
46900	2.056045	0
47100	2.073470	0
47300	2.090968	1
47500	2.108540	1
47700	2.126185	0
47900	2.143904	0
48100	2.161697	0
48300	2.179563	0
48500	2.197503	0
48700	2.215516	0
48900	2.233602	1
49100	2.251763	0
49300	2.269996	0
49500	2.288304	0
49700	2.306684	1
49900	2.325139	0
50100	2.343666	0
50300	2.362268	0
50500	2.380943	0
50700	2.399691	0
50900	2.418513	0
51100	2.437408	0
51300	2.456377	0
51500	2.475420	0
51700	2.494536	0
51900	2.513725	0
52100	2.532989	0
52300	2.552325	0
