# Binning: 200 channels
# Deadtime Correction: on
Channel	m/z	Intensity
100	0.000226	0
300	0.000445	0
500	0.000737	0
700	0.001102	0
900	0.001541	0
1100	0.002053	0
1300	0.002639	0
1500	0.003298	0
1700	0.004030	0
1900	0.004836	0
2100	0.005715	0
2300	0.006667	0
2500	0.007693	0
2700	0.008792	0
2900	0.009965	0
3100	0.011211	0
3300	0.012530	0
3500	0.013923	0
3700	0.015389	0
3900	0.016928	0
4100	0.018541	0
4300	0.020227	0
4500	0.021986	0
4700	0.023819	0
4900	0.025726	0
5100	0.027705	0
5300	0.029758	0
5500	0.031885	0
5700	0.034084	0
5900	0.036357	0
6100	0.038704	0
6300	0.041124	0
6500	0.043617	0
6700	0.046183	0
6900	0.048823	0
7100	0.051537	0
7300	0.054323	0
7500	0.057183	0
7700	0.060117	0
7900	0.063124	0
8100	0.066204	0
8300	0.069357	0
8500	0.072584	0
8700	0.075885	0
8900	0.079258	0
9100	0.082705	0
9300	0.086226	0
9500	0.089819	0
9700	0.093486	0
9900	0.097227	0
10100	0.101041	0
10300	0.104928	0
10500	0.108889	0
10700	0.112923	0
10900	0.117030	0
11100	0.121211	0
11300	0.125465	0
11500	0.129792	0
11700	0.134193	0
11900	0.138667	0
12100	0.143215	0
12300	0.147836	0
12500	0.152530	0
12700	0.157298	0
12900	0.162139	0
13100	0.167053	0
13300	0.172041	0
13500	0.177102	0
13700	0.182237	0
13900	0.187444	0
14100	0.192726	0
14300	0.198080	0
14500	0.203508	0
14700	0.209010	0
14900	0.214584	0
15100	0.220233	0
15300	0.225954	0
15500	0.231749	0
15700	0.237617	0
15900	0.243559	0
16100	0.249574	0
16300	0.255662	0
16500	0.261824	0
16700	0.268059	0
16900	0.274367	0
17100	0.280749	0
17300	0.287204	0
17500	0.293733	0
17700	0.300335	0
17900	0.307010	0
18100	0.313759	0
18300	0.320581	0
18500	0.327476	0
18700	0.334445	0
18900	0.341487	0
19100	0.348603	0
19300	0.355791	0
19500	0.363054	0
19700	0.370389	0
19900	0.377798	0
20100	0.385281	0
20300	0.392836	0
20500	0.400465	0
20700	0.408168	0
20900	0.415944	0
21100	0.423793	0
21300	0.431716	0
21500	0.439711	0
21700	0.447781	0
21900	0.455923	0
22100	0.464140	0
22300	0.472429	0
22500	0.480792	0
22700	0.489228	0
22900	0.497737	0
23100	0.506320	0
23300	0.514977	0
23500	0.523706	0
23700	0.532509	0
23900	0.541386	0
24100	0.550335	0
24300	0.559359	0
24500	0.568455	0
24700	0.577625	0
24900	0.586868	0
25100	0.596185	0
25300	0.605575	0
25500	0.615038	0
25700	0.624575	0
25900	0.634185	0
26100	0.643868	0
26300	0.653625	0
26500	0.663455	0
26700	0.673359	0
26900	0.683336	0
27100	0.693386	0
27300	0.703510	1
27500	0.713707	0
27700	0.723977	0
27900	0.734321	0
28100	0.744738	0
28300	0.755229	0
28500	0.765793	0
28700	0.776430	0
28900	0.787141	0
29100	0.797925	0
29300	0.808782	0
29500	0.819713	0
29700	0.830717	0
29900	0.841794	0
30100	0.852945	0
30300	0.864169	0
30500	0.875467	0
30700	0.886838	0
30900	0.898282	0
31100	0.909800	0
31300	0.921391	0
31500	0.933056	0
31700	0.944793	0
31900	0.956605	0
32100	0.968489	0
32300	0.980447	0
32500	0.992478	0
32700	1.004583	16290
32900	1.016761	2
33100	1.029013	0
33300	1.041337	0
33500	1.053735	0
33700	1.066207	2
33900	1.078752	2
34100	1.091370	0
34300	1.104062	0
34500	1.116827	0
34700	1.129665	0
34900	1.142577	0
35100	1.155562	0
35300	1.168620	0
35500	1.181752	0
35700	1.194957	0
35900	1.208236	0
36100	1.221588	0
36300	1.235013	0
36500	1.248512	0
36700	1.262084	0
36900	1.275729	0
37100	1.289448	0
37300	1.303240	0
37500	1.317106	0
37700	1.331045	0
37900	1.345057	0
38100	1.359143	0
38300	1.373302	0
38500	1.387534	0
38700	1.401840	0
38900	1.416219	0
39100	1.430672	0
39300	1.445198	0
39500	1.459797	0
39700	1.474469	0
39900	1.489215	0
40100	1.504035	0
40300	1.518927	0
40500	1.533894	0
40700	1.548933	0
40900	1.564046	0
41100	1.579232	0
41300	1.594492	0
41500	1.609825	0
41700	1.625231	0
41900	1.640711	0
42100	1.656264	0
42300	1.671890	0
42500	1.687590	0
42700	1.703363	0
42900	1.719210	0
43100	1.735129	0
43300	1.751123	0
43500	1.767189	0
43700	1.783329	0
43900	1.799543	0
44100	1.815830	0
44300	1.832190	0
44500	1.848623	0
44700	1.865130	0
44900	1.881710	0
45100	1.898364	0
45300	1.915091	0
45500	1.931891	0
45700	1.948765	0
45900	1.965712	0
46100	1.982732	1
46300	1.999826	0
46500	2.016993	648
46700	2.034234	0
46900	2.051548	0
47100	2.068935	0
47300	2.086396	0
47500	2.103930	0
47700	2.121537	0
47900	2.139218	0
48100	2.156972	0
48300	2.174800	0
48500	2.192701	0
48700	2.210675	0
48900	2.228723	0
49100	2.246844	0
49300	2.265038	0
49500	2.283306	0
49700	2.301647	0
49900	2.320061	0
50100	2.338549	0
50300	2.357110	0
50500	2.375745	0
50700	2.394453	0
50900	2.413234	0
51100	2.432089	0
51300	2.451017	0
51500	2.470018	0
51700	2.489093	0
51900	2.508241	0
52100	2.527463	0
52300	2.546758	0
52500	2.566126	0
52700	2.585568	0
52900	2.605083	0
53100	2.624671	0
53300	2.644333	0
53500	2.664068	0
53700	2.683877	0
53900	2.703759	0
54100	2.723714	0
54300	2.743742	0
54500	2.763844	0
54700	2.784020	0
54900	2.804269	0
55100	2.824591	0
55300	2.844986	0
55500	2.865455	0
55700	2.885997	0
55900	2.906613	0
56100	2.927302	0
56300	2.948064	0
56500	2.968900	0
56700	2.989809	0
56900	3.010791	0
57100	3.031847	90
57300	3.052976	0
57500	3.074179	0
57700	3.095455	0
57900	3.116804	0
58100	3.138226	0
58300	3.159722	0
58500	3.181292	0
58700	3.202935	0
58900	3.224651	0
59100	3.246440	0
59300	3.268303	0
59500	3.290239	0
59700	3.312249	0
59900	3.334332	0
60100	3.356488	0
60300	3.378718	0
60500	3.401021	0
60700	3.423398	0
60900	3.445847	0
61100	3.468371	0
61300	3.490967	0
61500	3.513637	0
61700	3.536380	0
61900	3.559197	0
62100	3.582087	0
