6,3624
6.03808,3672
6.07617,3602
6.11425,3665
6.15234,3563
6.19042,3412
6.22851,3454
6.26659,3411
6.30468,3508
6.34276,3410
6.38085,3571
6.41893,3434
6.45701,3435
6.4951,3488
6.53318,3483
6.57127,3508
6.60935,3582
6.64744,3445
6.68552,3369
6.72361,3385
6.76169,3276
6.79977,3308
6.83786,3148
6.87594,3185
6.91403,3080
6.95211,3086
6.9902,3048
7.02828,3075
7.06637,2964
7.10445,2925
7.14254,2909
7.18062,2959
7.2187,2947
7.25679,2905
7.29487,2992
7.33296,2875
7.37104,2882
7.40913,2818
7.44721,2881
7.4853,2796
7.52338,2795
7.56146,2778
7.59955,2774
7.63763,2862
7.67572,2748
7.7138,2614
7.75189,2781
7.78997,2704
7.82806,2849
7.86614,2648
7.90423,2652
7.94231,2711
7.98039,2651
8.01848,2569
8.05656,2624
8.09465,2589
8.13273,2626
8.17082,2514
8.2089,2574
8.24699,2623
8.28507,2634
8.32315,2699
8.36124,2572
8.39932,2476
8.43741,2554
8.47549,2490
8.51358,2462
8.55166,2547
8.58975,2581
8.62783,2472
8.66592,2516
8.704,2594
8.74208,2446
8.78017,2498
8.81825,2515
8.85634,2495
8.89442,2568
8.93251,2512
8.97059,2338
9.00868,2428
9.04676,2410
9.08484,2331
9.12293,2380
9.16101,2416
9.1991,2285
9.23718,2386
9.27527,2354
9.31335,2432
9.35144,2387
9.38952,2379
9.42761,2345
9.46569,2335
9.50377,2276
9.54186,2310
9.57994,2275
9.61803,2354
9.65611,2328
9.6942,2265
9.73228,2203
9.77037,2241
9.80845,2295
9.84653,2200
9.88462,2243
9.9227,2206
9.96079,2189
9.99887,2123
10.03696,2204
10.07504,2153
10.11313,2169
10.15121,2161
10.1893,2153
10.22738,2143
10.26546,2067
10.30355,2196
10.34163,2091
10.37972,2148
10.4178,2100
10.45589,2089
10.49397,2111
10.53206,2081
10.57014,2005
10.60822,2084
10.64631,2106
10.68439,2079
10.72248,2144
10.76056,2015
10.79865,2078
10.83673,2015
10.87482,2046
10.9129,1947
10.95099,1972
10.98907,2039
11.02715,1959
11.06524,2020
11.10332,1950
11.14141,1983
11.17949,1968
11.21758,1966
11.25566,1930
11.29375,1858
11.33183,1913
11.36991,1890
11.408,1870
11.44608,1886
11.48417,1884
11.52225,1897
11.56034,1814
11.59842,1933
11.63651,1905
11.67459,1797
11.71268,1889
11.75076,1917
11.78884,1780
11.82693,1755
11.86501,1808
11.9031,1727
11.94118,1718
11.97927,1833
12.01735,1800
12.05544,1727
12.09352,1796
12.1316,1704
12.16969,1731
12.20777,1788
12.24586,1735
12.28394,1654
12.32203,1678
12.36011,1680
12.3982,1704
12.43628,1647
12.47437,1665
12.51245,1607
12.55053,1712
12.58862,1635
12.6267,1517
12.66479,1589
12.70287,1621
12.74096,1520
12.77904,1566
12.81713,1553
12.85521,1557
12.89329,1535
12.93138,1606
12.96946,1572
13.00755,1484
13.04563,1521
13.08372,1540
13.1218,1536
13.15989,1544
13.19797,1529
13.23606,1519
13.27414,1441
13.31222,1566
13.35031,1523
13.38839,1536
13.42648,1493
13.46456,1427
13.50265,1426
13.54073,1429
13.57882,1419
13.6169,1474
13.65498,1446
13.69307,1402
13.73115,1399
13.76924,1378
13.80732,1414
13.84541,1403
13.88349,1347
13.92158,1419
13.95966,1352
13.99775,1394
14.03583,1423
14.07391,1393
14.112,1376
14.15008,1358
14.18817,1365
14.22625,1293
14.26434,1413
14.30242,1423
14.34051,1402
14.37859,1305
14.41667,1400
14.45476,1383
14.49284,1340
14.53093,1362
14.56901,1312
14.6071,1349
14.64518,1333
14.68327,1344
14.72135,1331
14.75944,1332
14.79752,1393
14.8356,1350
14.87369,1346
14.91177,1357
14.94986,1372
14.98794,1356
15.02603,1329
15.06411,1308
15.1022,1338
15.14028,1372
15.17836,1334
15.21645,1344
15.25453,1317
15.29262,1362
15.3307,1305
15.36879,1283
15.40687,1342
15.44496,1339
15.48304,1215
15.52113,1298
15.55921,1279
15.59729,1297
15.63538,1333
15.67346,1349
15.71155,1341
15.74963,1309
15.78772,1332
15.8258,1330
15.86389,1294
15.90197,1296
15.94005,1382
15.97814,1286
16.01622,1286
16.05431,1334
16.09239,1324
16.13048,1306
16.16856,1351
16.20665,1311
16.24473,1334
16.28282,1331
16.3209,1363
16.35898,1368
16.39707,1277
16.43515,1310
16.47324,1283
16.51132,1334
16.54941,1288
16.58749,1275
16.62558,1298
16.66366,1330
16.70174,1284
16.73983,1321
16.77791,1348
16.816,1256
16.85408,1242
16.89217,1242
16.93025,1261
16.96834,1301
17.00642,1335
17.04451,1286
17.08259,1299
17.12067,1205
17.15876,1284
17.19684,1286
17.23493,1287
17.27301,1200
17.3111,1241
17.34918,1225
17.38727,1211
17.42535,1186
17.46343,1241
17.50152,1210
17.5396,1270
17.57769,1289
17.61577,1195
17.65386,1252
17.69194,1286
17.73003,1203
17.76811,1265
17.8062,1215
17.84428,1273
17.88236,1249
17.92045,1245
17.95853,1234
17.99662,1273
18.0347,1263
18.07279,1262
18.11087,1275
18.14896,1266
18.18704,1185
18.22512,1219
18.26321,1244
18.30129,1199
18.33938,1201
18.37746,1208
18.41555,1251
18.45363,1305
18.49172,1174
18.5298,1208
18.56789,1208
18.60597,1196
18.64405,1176
18.68214,1195
18.72022,1212
18.75831,1208
18.79639,1254
18.83448,1205
18.87256,1236
18.91065,1231
18.94873,1201
18.98681,1221
19.0249,1184
19.06298,1217
19.10107,1223
19.13915,1140
19.17724,1132
19.21532,1181
19.25341,1212
19.29149,1204
19.32958,1186
19.36766,1201
19.40574,1117
19.44383,1216
19.48191,1207
19.52,1135
19.55808,1198
19.59617,1193
19.63425,1194
19.67234,1174
19.71042,1187
19.7485,1183
19.78659,1210
19.82467,1200
19.86276,1242
19.90084,1181
19.93893,1166
19.97701,1130
20.0151,1155
20.05318,1181
20.09127,1201
20.12935,1127
20.16743,1215
20.20552,1195
20.2436,1180
20.28169,1205
20.31977,1172
20.35786,1164
20.39594,1147
20.43403,1151
20.47211,1164
20.51019,1075
20.54828,1179
20.58636,1178
20.62445,1148
20.66253,1191
20.70062,1131
20.7387,1166
20.77679,1188
20.81487,1176
20.85296,1176
20.89104,1188
20.92912,1213
20.96721,1120
21.00529,1168
21.04338,1159
21.08146,1188
21.11955,1184
21.15763,1188
21.19572,1172
21.2338,1122
21.27188,1184
21.30997,1122
21.34805,1138
21.38614,1211
21.42422,1093
21.46231,1150
21.50039,1186
21.53848,1133
21.57656,1167
21.61465,1161
21.65273,1122
21.69081,1198
21.7289,1107
21.76698,1253
21.80507,1115
21.84315,1189
21.88124,1139
21.91932,1136
21.95741,1148
21.99549,1194
22.03357,1161
22.07166,1143
22.10974,1164
22.14783,1115
22.18591,1137
22.224,1142
22.26208,1103
22.30017,1109
22.33825,1201
22.37634,1123
22.41442,1142
22.4525,1174
22.49059,1178
22.52867,1053
22.56676,1089
22.60484,1143
22.64293,1138
22.68101,1147
22.7191,1150
22.75718,1168
22.79526,1125
22.83335,1191
22.87143,1146
22.90952,1125
22.9476,1169
22.98569,1153
23.02377,1150
23.06186,1115
23.09994,1149
23.13803,1082
23.17611,1116
23.21419,1075
23.25228,1121
23.29036,1123
23.32845,1103
23.36653,1155
23.40462,1089
23.4427,1188
23.48079,1119
23.51887,1140
23.55695,1125
23.59504,1055
23.63312,1100
23.67121,1132
23.70929,1061
23.74738,1121
23.78546,1104
23.82355,1076
