6,10302
6.03808,10161
6.07616,10047
6.11424,9952
6.15231,10020
6.19039,9856
6.22847,9770
6.26655,9902
6.30463,9722
6.34271,9913
6.38078,9825
6.41886,9773
6.45694,9987
6.49502,9900
6.5331,9706
6.57118,9645
6.60925,9557
6.64733,9651
6.68541,9445
6.72349,9569
6.76157,9163
6.79965,9158
6.83772,9221
6.8758,9044
6.91388,8724
6.95196,8761
6.99004,8567
7.02812,8687
7.0662,8439
7.10427,8376
7.14235,8555
7.18043,8473
7.21851,8284
7.25659,8485
7.29467,8442
7.33274,8175
7.37082,8346
7.4089,7990
7.44698,8237
7.48506,8175
7.52314,8181
7.56121,8013
7.59929,7980
7.63737,7915
7.67545,7816
7.71353,7939
7.75161,7804
7.78968,7817
7.82776,7775
7.86584,7690
7.90392,7710
7.942,7637
7.98008,7641
8.01816,7691
8.05623,7597
8.09431,7688
8.13239,7481
8.17047,7383
8.20855,7429
8.24663,7494
8.2847,7472
8.32278,7580
8.36086,7441
8.39894,7345
8.43702,7149
8.4751,7276
8.51317,7056
8.55125,7249
8.58933,7281
8.62741,7211
8.66549,7288
8.70357,7148
8.74164,7107
8.77972,7225
8.8178,7076
8.85588,7120
8.89396,6983
8.93204,6897
8.97012,6955
9.00819,6863
9.04627,7130
9.08435,7034
9.12243,6992
9.16051,6847
9.19859,6976
9.23666,6902
9.27474,6892
9.31282,6835
9.3509,6894
9.38898,6848
9.42706,6874
9.46513,6782
9.50321,6704
9.54129,6699
9.57937,6711
9.61745,6854
9.65553,6640
9.6936,6756
9.73168,6602
9.76976,6499
9.80784,6593
9.84592,6606
9.884,6470
9.92208,6273
9.96015,6471
9.99823,6505
10.03631,6407
10.07439,6531
10.11247,6299
10.15055,6385
10.18862,6546
10.2267,6208
10.26478,6309
10.30286,6264
10.34094,6365
10.37902,6241
10.41709,6329
10.45517,6243
10.49325,6065
10.53133,6144
10.56941,6271
10.60749,6245
10.64556,6230
10.68364,6175
10.72172,6072
10.7598,5899
10.79788,6059
10.83596,6000
10.87404,5917
10.91211,5952
10.95019,6003
10.98827,6037
11.02635,6113
11.06443,5816
11.10251,5744
11.14058,5858
11.17866,5706
11.21674,5859
11.25482,5880
11.2929,5685
11.33098,5792
11.36905,5660
11.40713,5738
11.44521,5541
11.48329,5592
11.52137,5684
11.55945,5509
11.59752,5456
11.6356,5545
11.67368,5463
11.71176,5505
11.74984,5352
11.78792,5302
11.826,5585
11.86407,5368
11.90215,5242
11.94023,5255
11.97831,5333
12.01639,5369
12.05447,5293
12.09254,5322
12.13062,5140
12.1687,5049
12.20678,5225
12.24486,5072
12.28294,5092
12.32101,5127
12.35909,5095
12.39717,4803
12.43525,5000
12.47333,4925
12.51141,4899
12.54948,4845
12.58756,4890
12.62564,4782
12.66372,4775
12.7018,4853
12.73988,4764
12.77796,4683
12.81603,4723
12.85411,4704
12.89219,4712
12.93027,4700
12.96835,4588
13.00643,4656
13.0445,4518
13.08258,4480
13.12066,4436
13.15874,4488
13.19682,4539
13.2349,4458
13.27297,4313
13.31105,4272
13.34913,4358
13.38721,4258
13.42529,4397
13.46337,4273
13.50144,4291
13.53952,4182
13.5776,4330
13.61568,4353
13.65376,4345
13.69184,4147
13.72992,4197
13.76799,4166
13.80607,4055
13.84415,4102
13.88223,4052
13.92031,4113
13.95839,4117
13.99646,4160
14.03454,4143
14.07262,4168
14.1107,4080
14.14878,4051
14.18686,3962
14.22493,4191
14.26301,3959
14.30109,3967
14.33917,3980
14.37725,4078
14.41533,3980
14.4534,4042
14.49148,3995
14.52956,3950
14.56764,4028
14.60572,3916
14.6438,3953
14.68188,3955
14.71995,3974
14.75803,3861
14.79611,3862
14.83419,4022
14.87227,3887
14.91035,3936
14.94842,3941
14.9865,3916
15.02458,3929
15.06266,3882
15.10074,3763
15.13882,3829
15.17689,3842
15.21497,3887
15.25305,3806
15.29113,3749
15.32921,3816
15.36729,3849
15.40536,3861
15.44344,3789
15.48152,3782
15.5196,3871
15.55768,3720
15.59576,3824
15.63384,3738
15.67191,3824
15.70999,3911
15.74807,3766
15.78615,3766
15.82423,3759
15.86231,3867
15.90038,3924
15.93846,3701
15.97654,3787
16.01462,3825
16.0527,3669
16.09078,3781
16.12885,3778
16.16693,3782
16.20501,3829
16.24309,3738
16.28117,3773
16.31925,3668
16.35732,3792
16.3954,3795
16.43348,3647
16.47156,3704
16.50964,3629
16.54772,3659
16.5858,3707
16.62387,3699
16.66195,3662
16.70003,3677
16.73811,3698
16.77619,3780
16.81427,3666
16.85234,3600
16.89042,3642
16.9285,3657
16.96658,3521
17.00466,3557
17.04274,3647
17.08081,3646
17.11889,3702
17.15697,3634
17.19505,3709
17.23313,3648
17.27121,3575
17.30928,3593
17.34736,3650
17.38544,3573
17.42352,3604
17.4616,3605
17.49968,3587
17.53776,3628
17.57583,3500
17.61391,3510
17.65199,3541
17.69007,3562
17.72815,3430
17.76623,3606
17.8043,3562
17.84238,3593
17.88046,3553
17.91854,3580
17.95662,3460
17.9947,3489
18.03277,3628
18.07085,3418
18.10893,3575
18.14701,3537
18.18509,3469
18.22317,3548
18.26124,3468
18.29932,3483
18.3374,3535
18.37548,3371
18.41356,3418
18.45164,3499
18.48972,3491
18.52779,3536
18.56587,3504
18.60395,3384
18.64203,3342
